Kinase,Compound,Predicted_Kd_Category
JAK3(JH1domain-catalytic),KW-2449,<3000nM
SLK,KW-2449,<3000nM
CAMK4,Lapatinib,>3000nM
CDK4-cyclinD1,CI-1033,>3000nM
PRP4,Crizotinib,>3000nM
TIE2,TG-101348,<3000nM
STK16,AT-7519,>3000nM
BMX,TAE-684,<3000nM
CLK2,BMS-387032/SNS-032,<3000nM
PRKCH,GSK-690693,>3000nM
DCAMKL1,Imatinib,>3000nM
FLT3(D835H),GSK-1838705A,>3000nM
MAST1,SGX-523,>3000nM
RIPK4,AZD-1152HQPA,>3000nM
TIE1,MLN-518,>3000nM
PIM3,PLX-4720,>3000nM
RET,BMS-540215,>3000nM
MRCKA,BIRB-796,>3000nM
ERK5,CEP-701,<3000nM
RET(V804M),Staurosporine,<3000nM
CLK1,CHIR-258/TKI-258,<3000nM
STK35,BMS-387032/SNS-032,>3000nM
JNK1,INCB18424,>3000nM
PRKCE,INCB18424,>3000nM
MKNK2,BMS-345541,>3000nM
MAP3K15,AZD-1152HQPA,>3000nM
GAK,TG-101348,<3000nM
NEK6,LY-333531,>3000nM
CLK3,BMS-345541,>3000nM
SNRK,CP-690550,>3000nM
TAOK3,LY-333531,<3000nM
ICK,BIRB-796,>3000nM
ABL1(F317L)-phosphorylated,AG-013736,<3000nM
RIPK2,CP-690550,>3000nM
NLK,Nilotinib,>3000nM
CAMK1,INCB18424,>3000nM
EGFR,AZD-2171,<3000nM
PAK7,R406,<3000nM
CLK2,INCB18424,<3000nM
DYRK1A,CP-690550,>3000nM
CDC2L1,AB-1010,>3000nM
TNIK,PP-242,<3000nM
EGFR(L858R),Erlotinib,<3000nM
PFTAIRE2,PP-242,>3000nM
PYK2,AB-1010,>3000nM
PIM2,TG-101348,>3000nM
RET,TG-101348,<3000nM
AKT1,Nilotinib,>3000nM
BRSK2,LY-333531,>3000nM
MST1,BMS-540215,>3000nM
MRCKB,BMS-387032/SNS-032,>3000nM
RSK3(Kin.Dom.1-N-terminal),R547,>3000nM
PCTK3,AZD-2171,>3000nM
TGFBR2,BMS-387032/SNS-032,>3000nM
SYK,BIBW-2992,>3000nM
ERBB2,Flavopiridol,>3000nM
FGR,Lapatinib,>3000nM
MINK,INCB18424,>3000nM
ROCK1,Gefitinib,>3000nM
ABL1(M351T)-phosphorylated,MLN-8054,<3000nM
CSK,CP-690550,>3000nM
BTK,BMS-387032/SNS-032,>3000nM
BMX,AZD-2171,>3000nM
NLK,AZD-2171,>3000nM
AXL,Staurosporine,<3000nM
MYLK,CP-690550,>3000nM
MEK2,MLN-8054,>3000nM
PAK2,BMS-387032/SNS-032,>3000nM
PRP4,AC220,>3000nM
JAK1(JH1domain-catalytic),ABT-869,>3000nM
PIK3CA(Q546K),Crizotinib,>3000nM
MEK1,CHIR-265/RAF-265,>3000nM
PFPK5(P.falciparum),Gefitinib,>3000nM
SIK,BMS-540215,>3000nM
TNIK,BMS-345541,>3000nM
ICK,R406,>3000nM
TAK1,MLN-120B,>3000nM
MET(M1250T),Dasatinib,<3000nM
EPHA6,R547,>3000nM
FLT3(N841I),JNJ-28312141,<3000nM
EGFR(L858R),BIBW-2992,<3000nM
CDK3,MLN-120B,>3000nM
MARK4,BMS-387032/SNS-032,>3000nM
PRKCQ,BIRB-796,>3000nM
CHEK1,SB-203580,>3000nM
JNK3,GSK-1838705A,>3000nM
FRK,GDC-0879,>3000nM
FLT3(D835Y),HKI-272,>3000nM
ACVR2A,Crizotinib,>3000nM
PCTK2,KW-2449,<3000nM
ABL1(E255K)-phosphorylated,AB-1010,<3000nM
TYK2(JH2domain-pseudokinase),BMS-387032/SNS-032,>3000nM
DCAMKL2,PLX-4720,>3000nM
BMPR1B,Imatinib,>3000nM
BRAF(V600E),CEP-701,<3000nM
BRSK1,Flavopiridol,>3000nM
PIK3CA(E542K),Staurosporine,>3000nM
ULK3,AC220,>3000nM
SLK,CEP-701,<3000nM
ABL1(F317I)-phosphorylated,GSK-1838705A,>3000nM
MEK3,PHA-665752,>3000nM
PIK3CG,BMS-345541,>3000nM
MYLK2,PTK-787,>3000nM
PCTK1,PHA-665752,<3000nM
PLK2,GSK-690693,>3000nM
KIT(D816V),GDC-0879,>3000nM
MKNK2,KW-2449,<3000nM
TIE1,INCB18424,<3000nM
FGFR2,GW-2580,>3000nM
MARK1,INCB18424,>3000nM
AKT3,TAE-684,>3000nM
EPHA4,Pazopanib,>3000nM
VEGFR2,PLX-4720,<3000nM
MARK4,Lapatinib,>3000nM
CAMK1G,AZD-6244/ARRY-886,>3000nM
ABL2,Ki-20227,<3000nM
PAK2,AT-7519,>3000nM
YANK3,BMS-345541,>3000nM
AURKB,GDC-0941,>3000nM
EGFR(G719S),Erlotinib,<3000nM
DDR2,Crizotinib,<3000nM
PIP5K1A,Staurosporine,<3000nM
TNK2,AT-7519,>3000nM
FGFR3(G697C),R406,<3000nM
RSK4(Kin.Dom.2-C-terminal),Nilotinib,>3000nM
MELK,A-674563,>3000nM
CSNK1G3,AZD-1152HQPA,>3000nM
LKB1,JNJ-28312141,>3000nM
ABL1(H396P)-phosphorylated,Nilotinib,<3000nM
CTK,AC220,>3000nM
PLK4,PHA-665752,<3000nM
PAK4,AZD-1152HQPA,>3000nM
ZAK,Erlotinib,>3000nM
EPHB6,GDC-0879,>3000nM
CAMK2G,LY-317615,>3000nM
MEK4,BMS-387032/SNS-032,>3000nM
KIT(D816V),Gefitinib,<3000nM
PRKCD,Crizotinib,>3000nM
TSSK1B,JNJ-28312141,>3000nM
EGFR(S752-I759del),BIRB-796,>3000nM
FRK,BIBW-2992,<3000nM
MAP3K2,Imatinib,>3000nM
FLT3(K663Q),AZD-6244/ARRY-886,>3000nM
MAP4K2,AG-013736,<3000nM
PCTK2,Imatinib,>3000nM
"EGFR(L858R,T790M)",GDC-0879,>3000nM
LKB1,AB-1010,>3000nM
DCAMKL2,INCB18424,>3000nM
EGFR(T790M),LY-317615,>3000nM
CHEK1,BIRB-796,>3000nM
FLT3(ITD),GDC-0879,>3000nM
HIPK1,PLX-4720,>3000nM
LIMK1,BIBW-2992,>3000nM
MAP3K3,Gefitinib,>3000nM
KIT(A829P),A-674563,<3000nM
EPHA5,GDC-0941,>3000nM
ADCK3,TG-101348,<3000nM
FLT3(ITD),AZD-1152HQPA,<3000nM
MAST1,TAE-684,<3000nM
MET(M1250T),PLX-4720,>3000nM
BRSK2,CHIR-265/RAF-265,>3000nM
CDC2L5,R547,>3000nM
MEK6,AG-013736,>3000nM
NEK6,AST-487,>3000nM
CSNK1A1,AZD-6244/ARRY-886,>3000nM
WEE1,MLN-518,>3000nM
CDK9,TG-101348,<3000nM
MINK,Flavopiridol,<3000nM
FGFR2,BMS-540215,<3000nM
PIK4CB,Lapatinib,>3000nM
RIOK3,Pazopanib,>3000nM
CLK2,Crizotinib,<3000nM
TXK,Imatinib,>3000nM
MST4,A-674563,>3000nM
MST4,HKI-272,>3000nM
PIK3CG,TAE-684,>3000nM
ABL1(F317I)-phosphorylated,AZD-1152HQPA,<3000nM
TSSK1B,BMS-540215,>3000nM
MTOR,PP-242,>3000nM
PIM3,AT-7519,>3000nM
RSK3(Kin.Dom.2-C-terminal),CEP-701,<3000nM
"EGFR(L747-T751del,Sins)",BMS-540215,>3000nM
STK35,Lapatinib,>3000nM
NEK7,KW-2449,>3000nM
PIP5K2B,PD-173955,>3000nM
NIM1,Staurosporine,<3000nM
ABL1(T315I)-phosphorylated,PTK-787,>3000nM
FGFR2,AC220,>3000nM
MUSK,GDC-0879,>3000nM
GRK7,GSK-690693,<3000nM
CSNK1A1L,PD-173955,>3000nM
TLK1,BMS-540215,>3000nM
BMPR1B,PTK-787,>3000nM
EPHB1,BIRB-796,>3000nM
PKN1,GSK-690693,>3000nM
FLT3(K663Q),Gefitinib,<3000nM
LATS2,Imatinib,>3000nM
MINK,Pazopanib,<3000nM
ERK2,PKC-412,>3000nM
ZAK,LY-333531,>3000nM
NEK7,PTK-787,>3000nM
MST2,CHIR-265/RAF-265,>3000nM
PAK3,PKC-412,>3000nM
IRAK4,Ki-20227,>3000nM
MKK7,CHIR-265/RAF-265,>3000nM
SRMS,BIRB-796,>3000nM
IKK-epsilon,GDC-0879,>3000nM
CLK4,BMS-540215,>3000nM
ABL1(M351T)-phosphorylated,INCB18424,>3000nM
EPHB3,PLX-4720,>3000nM
PRP4,Ki-20227,>3000nM
PRKG2,AB-1010,>3000nM
NEK7,GDC-0879,>3000nM
SRPK2,MLN-518,>3000nM
AURKA,MLN-518,>3000nM
ERK3,GSK-690693,>3000nM
EPHB1,BMS-387032/SNS-032,>3000nM
FGR,AST-487,<3000nM
CSNK1A1L,MLN-518,>3000nM
EPHA4,Imatinib,>3000nM
S6K1,Lapatinib,>3000nM
TAOK2,AB-1010,>3000nM
MAP3K15,Dasatinib,>3000nM
LTK,Staurosporine,<3000nM
MAP4K2,CEP-701,<3000nM
ARK5,BIRB-796,>3000nM
SNRK,AZD-1152HQPA,>3000nM
EGFR,TG-101348,<3000nM
CAMKK1,AG-013736,>3000nM
MTOR,CEP-701,>3000nM
RSK1(Kin.Dom.1-N-terminal),BMS-345541,>3000nM
MEK3,R406,<3000nM
BRAF,PP-242,<3000nM
ROCK2,KW-2449,<3000nM
PRKCE,AZD-2171,>3000nM
PIK3CD,Nilotinib,>3000nM
LCK,Lapatinib,>3000nM
RSK2(Kin.Dom.1-N-terminal),BI-2536,>3000nM
BMPR1A,MLN-120B,>3000nM
ACVR2B,AZD-6244/ARRY-886,>3000nM
FGFR4,AZD-2171,>3000nM
OSR1,GSK-1838705A,>3000nM
PLK3,MLN-8054,>3000nM
EGFR(G719C),LY-317615,>3000nM
QSK,ABT-869,>3000nM
ACVR1B,PLX-4720,>3000nM
NEK3,LY-317615,>3000nM
LZK,PHA-665752,>3000nM
AMPK-alpha1,AZD-6244/ARRY-886,>3000nM
KIT,ABT-869,<3000nM
NEK6,AT-7519,>3000nM
IRAK3,Ki-20227,>3000nM
KIT(D816H),KW-2449,<3000nM
ABL1(M351T)-phosphorylated,TAE-684,<3000nM
CTK,Imatinib,>3000nM
PRKCE,CI-1033,>3000nM
TIE1,Pazopanib,<3000nM
CDK5,AG-013736,>3000nM
PIK3CA(C420R),LY-333531,>3000nM
PIK3CA(E545K),A-674563,>3000nM
ZAK,MLN-518,>3000nM
TBK1,AC220,>3000nM
PRKCH,JNJ-28312141,>3000nM
IKK-alpha,PKC-412,>3000nM
ABL1(T315I)-nonphosphorylated,Staurosporine,<3000nM
MELK,BI-2536,>3000nM
SRPK3,AT-7519,>3000nM
ARK5,AZD-6244/ARRY-886,>3000nM
TGFBR2,PD-173955,<3000nM
MAP3K4,CP-690550,>3000nM
CDKL1,AZD-6244/ARRY-886,>3000nM
CAMK4,Gefitinib,>3000nM
STK33,KW-2449,<3000nM
FGFR3,Lapatinib,>3000nM
EGFR(L858R),CHIR-265/RAF-265,>3000nM
AURKB,MLN-518,>3000nM
DAPK1,Crizotinib,>3000nM
ERBB2,Gefitinib,>3000nM
DMPK,PD-173955,<3000nM
MEK3,BIBW-2992,>3000nM
ULK3,JNJ-28312141,<3000nM
DLK,AG-013736,>3000nM
CAMK2B,CP-690550,>3000nM
SRPK3,PHA-665752,>3000nM
PAK4,PHA-665752,>3000nM
ABL1-phosphorylated,LY-333531,>3000nM
RIPK1,CHIR-258/TKI-258,>3000nM
HIPK3,MLN-518,>3000nM
AURKA,Imatinib,>3000nM
SgK110,R406,<3000nM
EGFR(S752-I759del),CHIR-258/TKI-258,<3000nM
SGK3,AB-1010,>3000nM
PLK1,MLN-518,>3000nM
DYRK1A,PP-242,<3000nM
RIPK1,Imatinib,>3000nM
PIK3CG,KW-2449,>3000nM
PRKCD,Flavopiridol,>3000nM
CSNK1A1,MLN-518,>3000nM
FLT3(D835H),AZD-2171,<3000nM
TAOK3,Flavopiridol,<3000nM
PHKG2,Dasatinib,<3000nM
IGF1R,Gefitinib,>3000nM
RET(M918T),Dasatinib,<3000nM
FLT1,Nilotinib,<3000nM
AMPK-alpha2,AZD-6244/ARRY-886,>3000nM
TXK,JNJ-28312141,<3000nM
PFTK1,TG-101348,<3000nM
CDK4-cyclinD3,Crizotinib,>3000nM
EPHB6,PP-242,<3000nM
AXL,LY-333531,>3000nM
PAK1,CI-1033,>3000nM
MRCKB,GW-2580,>3000nM
STK33,AT-7519,>3000nM
EGFR(L858R),AT-7519,>3000nM
PIM1,Staurosporine,<3000nM
DCAMKL1,AC220,>3000nM
p38-gamma,INCB18424,>3000nM
PAK2,HKI-272,>3000nM
ROS1,Crizotinib,>3000nM
MAK,INCB18424,>3000nM
EGFR(S752-I759del),PKC-412,<3000nM
ITK,TAE-684,<3000nM
PAK3,JNJ-28312141,>3000nM
NEK2,Dasatinib,>3000nM
MST1R,AT-7519,>3000nM
TTK,BMS-387032/SNS-032,>3000nM
HPK1,Lapatinib,>3000nM
AURKC,AZD-1152HQPA,<3000nM
PIK3CA(Q546K),AZD-2171,>3000nM
CLK2,CP-690550,>3000nM
EPHB3,Imatinib,>3000nM
CDKL1,Staurosporine,<3000nM
FLT3(R834Q),Erlotinib,<3000nM
TRKA,CI-1033,>3000nM
STK35,AZD-6244/ARRY-886,>3000nM
CDK2,Crizotinib,>3000nM
DMPK,MLN-8054,>3000nM
FYN,BMS-345541,>3000nM
CDK9,JNJ-28312141,>3000nM
NEK2,CHIR-258/TKI-258,>3000nM
LOK,Imatinib,>3000nM
CDK4-cyclinD3,LY-317615,>3000nM
MAST1,Vandetanib,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),PHA-665752,>3000nM
EPHB1,PTK-787,>3000nM
LRRK2(G2019S),R406,<3000nM
SLK,PKC-412,<3000nM
PFCDPK1(P.falciparum),R406,<3000nM
