Kinase,Compound,Predicted_Kd_Category
EPHB1,VX-745,>300nM
EPHB2,VX-745,>300nM
EPHB3,VX-745,>300nM
EPHB4,VX-745,>300nM
EPHB6,VX-745,>300nM
ERBB2,VX-745,>300nM
ERBB3,VX-745,>300nM
ERBB4,VX-745,>300nM
ERK1,VX-745,>300nM
ERK2,VX-745,>300nM
ERK3,VX-745,>300nM
ERK4,VX-745,>300nM
ERK5,VX-745,>300nM
ERK8,VX-745,>300nM
ERN1,VX-745,>300nM
FAK,VX-745,>300nM
FER,VX-745,>300nM
FES,VX-745,>300nM
FGFR1,VX-745,>300nM
FGFR2,VX-745,<300nM
FGFR3,VX-745,>300nM
FGFR3(G697C),VX-745,>300nM
FGFR4,VX-745,>300nM
FGR,VX-745,>300nM
FLT1,VX-745,<300nM
FLT3,VX-745,>300nM
FLT3(D835H),VX-745,>300nM
FLT3(D835Y),VX-745,>300nM
FLT3(ITD),VX-745,>300nM
FLT3(K663Q),VX-745,>300nM
FLT3(N841I),VX-745,>300nM
FLT3(R834Q),VX-745,>300nM
FLT4,VX-745,>300nM
FRK,VX-745,>300nM
FYN,VX-745,>300nM
GAK,VX-745,>300nM
"GCN2(Kin.Dom.2,S808G)",VX-745,>300nM
GRK1,VX-745,>300nM
GRK4,VX-745,>300nM
GRK7,VX-745,>300nM
GSK3A,VX-745,>300nM
GSK3B,VX-745,>300nM
HCK,VX-745,>300nM
HIPK1,VX-745,>300nM
HIPK2,VX-745,>300nM
HIPK3,VX-745,>300nM
HIPK4,VX-745,>300nM
HPK1,VX-745,>300nM
HUNK,VX-745,>300nM
ICK,VX-745,>300nM
IGF1R,VX-745,>300nM
IKK-alpha,VX-745,>300nM
IKK-beta,VX-745,>300nM
IKK-epsilon,VX-745,>300nM
INSR,VX-745,>300nM
INSRR,VX-745,>300nM
IRAK1,VX-745,>300nM
IRAK3,VX-745,>300nM
IRAK4,VX-745,>300nM
ITK,VX-745,>300nM
JAK1(JH1domain-catalytic),VX-745,>300nM
JAK1(JH2domain-pseudokinase),VX-745,>300nM
JAK2(JH1domain-catalytic),VX-745,>300nM
JAK3(JH1domain-catalytic),VX-745,>300nM
JNK1,VX-745,>300nM
JNK2,VX-745,>300nM
JNK3,VX-745,>300nM
KIT,VX-745,<300nM
KIT(A829P),VX-745,<300nM
KIT(D816H),VX-745,>300nM
KIT(D816V),VX-745,>300nM
KIT(L576P),VX-745,<300nM
KIT(V559D),VX-745,<300nM
"KIT(V559D,T670I)",VX-745,<300nM
"KIT(V559D,V654A)",VX-745,<300nM
LATS1,VX-745,>300nM
LATS2,VX-745,>300nM
LCK,VX-745,>300nM
LIMK1,VX-745,>300nM
LIMK2,VX-745,>300nM
LKB1,VX-745,>300nM
LOK,VX-745,>300nM
LRRK2,VX-745,>300nM
LRRK2(G2019S),VX-745,>300nM
LTK,VX-745,>300nM
LYN,VX-745,>300nM
LZK,VX-745,>300nM
MAK,VX-745,>300nM
MAP3K1,VX-745,>300nM
MAP3K15,VX-745,>300nM
MAP3K2,VX-745,>300nM
MAP3K3,VX-745,>300nM
MAP3K4,VX-745,>300nM
MAP4K2,VX-745,>300nM
MAP4K3,VX-745,>300nM
MAP4K4,VX-745,>300nM
MAP4K5,VX-745,>300nM
MAPKAPK2,VX-745,>300nM
MAPKAPK5,VX-745,>300nM
MARK1,VX-745,>300nM
MARK2,VX-745,>300nM
MARK3,VX-745,>300nM
MARK4,VX-745,>300nM
MAST1,VX-745,>300nM
MEK1,VX-745,>300nM
MEK2,VX-745,>300nM
MEK3,VX-745,>300nM
MEK4,VX-745,>300nM
MEK5,VX-745,>300nM
MEK6,VX-745,>300nM
MELK,VX-745,>300nM
MERTK,VX-745,>300nM
MET,VX-745,>300nM
MET(M1250T),VX-745,>300nM
MET(Y1235D),VX-745,>300nM
MINK,VX-745,>300nM
MKK7,VX-745,>300nM
MKNK1,VX-745,>300nM
MKNK2,VX-745,>300nM
MLCK,VX-745,>300nM
MLK1,VX-745,>300nM
MLK2,VX-745,>300nM
MLK3,VX-745,>300nM
MRCKA,VX-745,>300nM
MRCKB,VX-745,>300nM
MST1,VX-745,>300nM
MST1R,VX-745,>300nM
MST2,VX-745,>300nM
MST3,VX-745,>300nM
MST4,VX-745,>300nM
MTOR,VX-745,>300nM
MUSK,VX-745,>300nM
MYLK,VX-745,>300nM
MYLK2,VX-745,>300nM
MYLK4,VX-745,>300nM
MYO3A,VX-745,>300nM
MYO3B,VX-745,>300nM
NDR1,VX-745,>300nM
NDR2,VX-745,>300nM
NEK1,VX-745,>300nM
NEK11,VX-745,>300nM
NEK2,VX-745,>300nM
NEK3,VX-745,>300nM
NEK4,VX-745,>300nM
NEK5,VX-745,>300nM
NEK6,VX-745,>300nM
NEK7,VX-745,>300nM
NEK9,VX-745,>300nM
NIM1,VX-745,>300nM
NLK,VX-745,>300nM
OSR1,VX-745,>300nM
p38-alpha,VX-745,>300nM
p38-beta,VX-745,>300nM
p38-delta,VX-745,>300nM
p38-gamma,VX-745,>300nM
PAK1,VX-745,>300nM
PAK2,VX-745,>300nM
PAK3,VX-745,>300nM
PAK4,VX-745,>300nM
PAK6,VX-745,>300nM
PAK7,VX-745,>300nM
PCTK1,VX-745,>300nM
PCTK2,VX-745,>300nM
PCTK3,VX-745,>300nM
PDGFRA,VX-745,<300nM
PDGFRB,VX-745,<300nM
PDPK1,VX-745,>300nM
PFCDPK1(P.falciparum),VX-745,>300nM
PFPK5(P.falciparum),VX-745,>300nM
PFTAIRE2,VX-745,>300nM
PFTK1,VX-745,>300nM
PHKG1,VX-745,>300nM
PHKG2,VX-745,>300nM
PIK3C2B,VX-745,>300nM
PIK3C2G,VX-745,>300nM
PIK3CA,VX-745,>300nM
PIK3CA(C420R),VX-745,>300nM
PIK3CA(E542K),VX-745,>300nM
PIK3CA(E545A),VX-745,>300nM
PIK3CA(E545K),VX-745,>300nM
PIK3CA(H1047L),VX-745,>300nM
PIK3CA(H1047Y),VX-745,>300nM
PIK3CA(I800L),VX-745,>300nM
PIK3CA(M1043I),VX-745,>300nM
PIK3CA(Q546K),VX-745,>300nM
PIK3CB,VX-745,>300nM
PIK3CD,VX-745,>300nM
PIK3CG,VX-745,>300nM
PIK4CB,VX-745,>300nM
PIM1,VX-745,>300nM
PIM2,VX-745,>300nM
PIM3,VX-745,>300nM
PIP5K1A,VX-745,>300nM
PIP5K1C,VX-745,>300nM
PIP5K2B,VX-745,>300nM
PIP5K2C,VX-745,>300nM
PKAC-alpha,VX-745,>300nM
PKAC-beta,VX-745,>300nM
PKMYT1,VX-745,>300nM
PKN1,VX-745,>300nM
PKN2,VX-745,>300nM
PKNB(M.tuberculosis),VX-745,>300nM
PLK1,VX-745,>300nM
PLK2,VX-745,>300nM
PLK3,VX-745,>300nM
PLK4,VX-745,>300nM
PRKCD,VX-745,>300nM
PRKCE,VX-745,>300nM
PRKCH,VX-745,>300nM
PRKCI,VX-745,>300nM
PRKCQ,VX-745,>300nM
PRKD1,VX-745,>300nM
PRKD2,VX-745,>300nM
PRKD3,VX-745,>300nM
PRKG1,VX-745,>300nM
PRKG2,VX-745,>300nM
PRKR,VX-745,>300nM
PRKX,VX-745,>300nM
PRP4,VX-745,>300nM
PYK2,VX-745,>300nM
QSK,VX-745,>300nM
RAF1,VX-745,>300nM
RET,VX-745,>300nM
RET(M918T),VX-745,>300nM
RET(V804L),VX-745,>300nM
RET(V804M),VX-745,>300nM
RIOK1,VX-745,>300nM
RIOK2,VX-745,>300nM
RIOK3,VX-745,>300nM
RIPK1,VX-745,>300nM
RIPK2,VX-745,>300nM
RIPK4,VX-745,>300nM
RIPK5,VX-745,>300nM
ROCK1,VX-745,>300nM
ROCK2,VX-745,>300nM
ROS1,VX-745,>300nM
RPS6KA4(Kin.Dom.1-N-terminal),VX-745,>300nM
RPS6KA4(Kin.Dom.2-C-terminal),VX-745,>300nM
RPS6KA5(Kin.Dom.1-N-terminal),VX-745,>300nM
RPS6KA5(Kin.Dom.2-C-terminal),VX-745,>300nM
RSK1(Kin.Dom.1-N-terminal),VX-745,>300nM
RSK1(Kin.Dom.2-C-terminal),VX-745,>300nM
RSK2(Kin.Dom.1-N-terminal),VX-745,>300nM
RSK3(Kin.Dom.1-N-terminal),VX-745,>300nM
RSK3(Kin.Dom.2-C-terminal),VX-745,>300nM
RSK4(Kin.Dom.1-N-terminal),VX-745,>300nM
RSK4(Kin.Dom.2-C-terminal),VX-745,>300nM
S6K1,VX-745,>300nM
SBK1,VX-745,>300nM
SgK110,VX-745,>300nM
SGK3,VX-745,>300nM
SIK,VX-745,>300nM
SIK2,VX-745,>300nM
SLK,VX-745,<300nM
SNARK,VX-745,>300nM
SNRK,VX-745,>300nM
SRC,VX-745,>300nM
SRMS,VX-745,>300nM
SRPK1,VX-745,>300nM
SRPK2,VX-745,>300nM
SRPK3,VX-745,>300nM
STK16,VX-745,>300nM
STK33,VX-745,>300nM
STK35,VX-745,>300nM
STK36,VX-745,>300nM
STK39,VX-745,>300nM
SYK,VX-745,>300nM
TAK1,VX-745,>300nM
TAOK1,VX-745,>300nM
TAOK2,VX-745,>300nM
TAOK3,VX-745,>300nM
TBK1,VX-745,>300nM
TEC,VX-745,>300nM
TESK1,VX-745,>300nM
TGFBR1,VX-745,>300nM
TGFBR2,VX-745,>300nM
TIE1,VX-745,>300nM
TIE2,VX-745,>300nM
TLK1,VX-745,>300nM
TLK2,VX-745,>300nM
TNIK,VX-745,>300nM
TNK1,VX-745,>300nM
TNK2,VX-745,>300nM
TNNI3K,VX-745,>300nM
TRKA,VX-745,>300nM
TRKB,VX-745,>300nM
TRKC,VX-745,>300nM
TRPM6,VX-745,>300nM
TSSK1B,VX-745,>300nM
TTK,VX-745,>300nM
TXK,VX-745,>300nM
TYK2(JH1domain-catalytic),VX-745,>300nM
TYK2(JH2domain-pseudokinase),VX-745,>300nM
TYRO3,VX-745,>300nM
ULK1,VX-745,>300nM
ULK2,VX-745,>300nM
ULK3,VX-745,>300nM
VEGFR2,VX-745,<300nM
VRK2,VX-745,>300nM
WEE1,VX-745,>300nM
WEE2,VX-745,>300nM
YANK1,VX-745,>300nM
YANK2,VX-745,>300nM
YANK3,VX-745,>300nM
YES,VX-745,>300nM
YSK1,VX-745,>300nM
YSK4,VX-745,<300nM
ZAK,VX-745,>300nM
ZAP70,VX-745,>300nM
