Kinase,Compound,Predicted_Kd_Category
PRKCE,VX-680/MK-0457,>3000nM
PRKCH,VX-680/MK-0457,>3000nM
PRKCI,VX-680/MK-0457,>3000nM
PRKCQ,VX-680/MK-0457,>3000nM
PRKD1,VX-680/MK-0457,>3000nM
PRKD2,VX-680/MK-0457,>3000nM
PRKD3,VX-680/MK-0457,<3000nM
PRKG1,VX-680/MK-0457,>3000nM
PRKG2,VX-680/MK-0457,>3000nM
PRKR,VX-680/MK-0457,<3000nM
PRKX,VX-680/MK-0457,>3000nM
PRP4,VX-680/MK-0457,>3000nM
PYK2,VX-680/MK-0457,>3000nM
QSK,VX-680/MK-0457,>3000nM
RAF1,VX-680/MK-0457,>3000nM
RET,VX-680/MK-0457,<3000nM
RET(M918T),VX-680/MK-0457,<3000nM
RET(V804L),VX-680/MK-0457,<3000nM
RET(V804M),VX-680/MK-0457,<3000nM
RIOK1,VX-680/MK-0457,<3000nM
RIOK2,VX-680/MK-0457,<3000nM
RIOK3,VX-680/MK-0457,>3000nM
RIPK1,VX-680/MK-0457,>3000nM
RIPK2,VX-680/MK-0457,<3000nM
RIPK4,VX-680/MK-0457,>3000nM
RIPK5,VX-680/MK-0457,>3000nM
ROCK1,VX-680/MK-0457,>3000nM
ROCK2,VX-680/MK-0457,>3000nM
ROS1,VX-680/MK-0457,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),VX-680/MK-0457,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),VX-680/MK-0457,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),VX-680/MK-0457,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),VX-680/MK-0457,>3000nM
RSK1(Kin.Dom.1-N-terminal),VX-680/MK-0457,>3000nM
RSK1(Kin.Dom.2-C-terminal),VX-680/MK-0457,>3000nM
RSK2(Kin.Dom.1-N-terminal),VX-680/MK-0457,>3000nM
RSK3(Kin.Dom.1-N-terminal),VX-680/MK-0457,>3000nM
RSK3(Kin.Dom.2-C-terminal),VX-680/MK-0457,>3000nM
RSK4(Kin.Dom.1-N-terminal),VX-680/MK-0457,>3000nM
RSK4(Kin.Dom.2-C-terminal),VX-680/MK-0457,>3000nM
S6K1,VX-680/MK-0457,<3000nM
SBK1,VX-680/MK-0457,>3000nM
SgK110,VX-680/MK-0457,>3000nM
SGK3,VX-680/MK-0457,>3000nM
SIK,VX-680/MK-0457,<3000nM
SIK2,VX-680/MK-0457,<3000nM
SLK,VX-680/MK-0457,<3000nM
SNARK,VX-680/MK-0457,<3000nM
SNRK,VX-680/MK-0457,>3000nM
SRC,VX-680/MK-0457,<3000nM
SRMS,VX-680/MK-0457,>3000nM
SRPK1,VX-680/MK-0457,>3000nM
SRPK2,VX-680/MK-0457,>3000nM
SRPK3,VX-680/MK-0457,>3000nM
STK16,VX-680/MK-0457,>3000nM
STK33,VX-680/MK-0457,<3000nM
STK35,VX-680/MK-0457,>3000nM
STK36,VX-680/MK-0457,>3000nM
STK39,VX-680/MK-0457,>3000nM
SYK,VX-680/MK-0457,>3000nM
TAK1,VX-680/MK-0457,<3000nM
TAOK1,VX-680/MK-0457,<3000nM
TAOK2,VX-680/MK-0457,<3000nM
TAOK3,VX-680/MK-0457,<3000nM
TBK1,VX-680/MK-0457,>3000nM
TEC,VX-680/MK-0457,>3000nM
TESK1,VX-680/MK-0457,>3000nM
TGFBR1,VX-680/MK-0457,>3000nM
TGFBR2,VX-680/MK-0457,>3000nM
TIE1,VX-680/MK-0457,<3000nM
TIE2,VX-680/MK-0457,<3000nM
TLK1,VX-680/MK-0457,>3000nM
TLK2,VX-680/MK-0457,>3000nM
TNIK,VX-680/MK-0457,<3000nM
TNK1,VX-680/MK-0457,<3000nM
TNK2,VX-680/MK-0457,<3000nM
TNNI3K,VX-680/MK-0457,<3000nM
TRKA,VX-680/MK-0457,>3000nM
TRKB,VX-680/MK-0457,>3000nM
TRKC,VX-680/MK-0457,>3000nM
TRPM6,VX-680/MK-0457,>3000nM
TSSK1B,VX-680/MK-0457,>3000nM
TTK,VX-680/MK-0457,<3000nM
TXK,VX-680/MK-0457,>3000nM
TYK2(JH1domain-catalytic),VX-680/MK-0457,<3000nM
TYK2(JH2domain-pseudokinase),VX-680/MK-0457,<3000nM
TYRO3,VX-680/MK-0457,>3000nM
ULK1,VX-680/MK-0457,>3000nM
ULK2,VX-680/MK-0457,>3000nM
ULK3,VX-680/MK-0457,<3000nM
VEGFR2,VX-680/MK-0457,<3000nM
VRK2,VX-680/MK-0457,>3000nM
WEE1,VX-680/MK-0457,>3000nM
WEE2,VX-680/MK-0457,>3000nM
YANK1,VX-680/MK-0457,>3000nM
YANK2,VX-680/MK-0457,>3000nM
YANK3,VX-680/MK-0457,>3000nM
YES,VX-680/MK-0457,<3000nM
YSK1,VX-680/MK-0457,>3000nM
YSK4,VX-680/MK-0457,<3000nM
ZAK,VX-680/MK-0457,<3000nM
ZAP70,VX-680/MK-0457,>3000nM
AAK1,VX-745,>3000nM
ABL1(E255K)-phosphorylated,VX-745,<3000nM
ABL1(F317I)-nonphosphorylated,VX-745,<3000nM
ABL1(F317I)-phosphorylated,VX-745,<3000nM
ABL1(F317L)-nonphosphorylated,VX-745,<3000nM
ABL1(F317L)-phosphorylated,VX-745,<3000nM
ABL1(H396P)-nonphosphorylated,VX-745,<3000nM
ABL1(H396P)-phosphorylated,VX-745,<3000nM
ABL1(M351T)-phosphorylated,VX-745,<3000nM
ABL1(Q252H)-nonphosphorylated,VX-745,<3000nM
ABL1(Q252H)-phosphorylated,VX-745,<3000nM
ABL1(T315I)-nonphosphorylated,VX-745,<3000nM
ABL1(T315I)-phosphorylated,VX-745,<3000nM
ABL1(Y253F)-phosphorylated,VX-745,<3000nM
ABL1-nonphosphorylated,VX-745,<3000nM
ABL1-phosphorylated,VX-745,<3000nM
ABL2,VX-745,<3000nM
ACVR1,VX-745,>3000nM
ACVR1B,VX-745,>3000nM
ACVR2A,VX-745,>3000nM
ACVR2B,VX-745,>3000nM
ACVRL1,VX-745,>3000nM
ADCK3,VX-745,>3000nM
ADCK4,VX-745,>3000nM
AKT1,VX-745,>3000nM
AKT2,VX-745,>3000nM
AKT3,VX-745,>3000nM
ALK,VX-745,>3000nM
AMPK-alpha1,VX-745,>3000nM
AMPK-alpha2,VX-745,>3000nM
ANKK1,VX-745,>3000nM
ARK5,VX-745,>3000nM
ASK1,VX-745,>3000nM
ASK2,VX-745,>3000nM
AURKA,VX-745,>3000nM
AURKB,VX-745,>3000nM
AURKC,VX-745,>3000nM
AXL,VX-745,>3000nM
BIKE,VX-745,>3000nM
BLK,VX-745,<3000nM
BMPR1A,VX-745,>3000nM
BMPR1B,VX-745,>3000nM
BMPR2,VX-745,>3000nM
BMX,VX-745,>3000nM
BRAF,VX-745,>3000nM
BRAF(V600E),VX-745,>3000nM
BRK,VX-745,>3000nM
BRSK1,VX-745,>3000nM
BRSK2,VX-745,>3000nM
BTK,VX-745,>3000nM
CAMK1,VX-745,>3000nM
CAMK1D,VX-745,>3000nM
CAMK1G,VX-745,>3000nM
CAMK2A,VX-745,>3000nM
CAMK2B,VX-745,>3000nM
CAMK2D,VX-745,>3000nM
CAMK2G,VX-745,>3000nM
CAMK4,VX-745,>3000nM
CAMKK1,VX-745,>3000nM
CAMKK2,VX-745,>3000nM
CASK,VX-745,>3000nM
CDC2L1,VX-745,>3000nM
CDC2L2,VX-745,>3000nM
CDC2L5,VX-745,>3000nM
CDK11,VX-745,>3000nM
CDK2,VX-745,>3000nM
CDK3,VX-745,>3000nM
CDK4-cyclinD1,VX-745,>3000nM
CDK4-cyclinD3,VX-745,>3000nM
CDK5,VX-745,>3000nM
CDK7,VX-745,>3000nM
CDK8,VX-745,>3000nM
CDK9,VX-745,>3000nM
CDKL1,VX-745,>3000nM
CDKL2,VX-745,>3000nM
CDKL3,VX-745,>3000nM
CDKL5,VX-745,>3000nM
CHEK1,VX-745,>3000nM
CHEK2,VX-745,>3000nM
CIT,VX-745,>3000nM
CLK1,VX-745,>3000nM
CLK2,VX-745,>3000nM
CLK3,VX-745,>3000nM
CLK4,VX-745,>3000nM
CSF1R,VX-745,<3000nM
CSK,VX-745,>3000nM
CSNK1A1,VX-745,>3000nM
CSNK1A1L,VX-745,>3000nM
CSNK1D,VX-745,>3000nM
CSNK1E,VX-745,>3000nM
CSNK1G1,VX-745,>3000nM
CSNK1G2,VX-745,>3000nM
CSNK1G3,VX-745,>3000nM
CSNK2A1,VX-745,>3000nM
CSNK2A2,VX-745,>3000nM
CTK,VX-745,>3000nM
DAPK1,VX-745,>3000nM
DAPK2,VX-745,>3000nM
DAPK3,VX-745,>3000nM
DCAMKL1,VX-745,>3000nM
DCAMKL2,VX-745,>3000nM
DCAMKL3,VX-745,>3000nM
DDR1,VX-745,<3000nM
DDR2,VX-745,>3000nM
DLK,VX-745,>3000nM
DMPK,VX-745,>3000nM
DMPK2,VX-745,>3000nM
DRAK1,VX-745,>3000nM
DRAK2,VX-745,>3000nM
DYRK1A,VX-745,>3000nM
DYRK1B,VX-745,>3000nM
DYRK2,VX-745,>3000nM
EGFR,VX-745,>3000nM
EGFR(E746-A750del),VX-745,>3000nM
EGFR(G719C),VX-745,>3000nM
EGFR(G719S),VX-745,>3000nM
"EGFR(L747-E749del, A750P)",VX-745,>3000nM
"EGFR(L747-S752del, P753S)",VX-745,>3000nM
"EGFR(L747-T751del,Sins)",VX-745,>3000nM
EGFR(L858R),VX-745,>3000nM
"EGFR(L858R,T790M)",VX-745,>3000nM
EGFR(L861Q),VX-745,>3000nM
EGFR(S752-I759del),VX-745,>3000nM
EGFR(T790M),VX-745,>3000nM
EIF2AK1,VX-745,>3000nM
EPHA1,VX-745,>3000nM
EPHA2,VX-745,>3000nM
EPHA3,VX-745,>3000nM
EPHA4,VX-745,>3000nM
EPHA5,VX-745,>3000nM
EPHA6,VX-745,>3000nM
EPHA7,VX-745,>3000nM
EPHA8,VX-745,>3000nM
EPHB1,VX-745,>3000nM
EPHB2,VX-745,>3000nM
EPHB3,VX-745,>3000nM
EPHB4,VX-745,>3000nM
EPHB6,VX-745,<3000nM
ERBB2,VX-745,>3000nM
ERBB3,VX-745,>3000nM
ERBB4,VX-745,>3000nM
ERK1,VX-745,>3000nM
ERK2,VX-745,>3000nM
ERK3,VX-745,>3000nM
ERK4,VX-745,>3000nM
ERK5,VX-745,>3000nM
ERK8,VX-745,>3000nM
ERN1,VX-745,>3000nM
FAK,VX-745,>3000nM
FER,VX-745,>3000nM
FES,VX-745,>3000nM
FGFR1,VX-745,>3000nM
FGFR2,VX-745,>3000nM
FGFR3,VX-745,<3000nM
FGFR3(G697C),VX-745,<3000nM
FGFR4,VX-745,>3000nM
FGR,VX-745,<3000nM
FLT1,VX-745,<3000nM
FLT3,VX-745,>3000nM
FLT3(D835H),VX-745,>3000nM
FLT3(D835Y),VX-745,>3000nM
FLT3(ITD),VX-745,>3000nM
FLT3(K663Q),VX-745,>3000nM
FLT3(N841I),VX-745,>3000nM
FLT3(R834Q),VX-745,>3000nM
FLT4,VX-745,<3000nM
FRK,VX-745,<3000nM
FYN,VX-745,>3000nM
GAK,VX-745,<3000nM
"GCN2(Kin.Dom.2,S808G)",VX-745,>3000nM
GRK1,VX-745,>3000nM
GRK4,VX-745,>3000nM
GRK7,VX-745,>3000nM
GSK3A,VX-745,>3000nM
GSK3B,VX-745,>3000nM
HCK,VX-745,>3000nM
HIPK1,VX-745,>3000nM
HIPK2,VX-745,>3000nM
HIPK3,VX-745,>3000nM
HIPK4,VX-745,>3000nM
HPK1,VX-745,>3000nM
HUNK,VX-745,>3000nM
ICK,VX-745,>3000nM
IGF1R,VX-745,>3000nM
IKK-alpha,VX-745,>3000nM
IKK-beta,VX-745,>3000nM
IKK-epsilon,VX-745,>3000nM
INSR,VX-745,>3000nM
INSRR,VX-745,>3000nM
IRAK1,VX-745,>3000nM
IRAK3,VX-745,>3000nM
IRAK4,VX-745,>3000nM
ITK,VX-745,>3000nM
JAK1(JH1domain-catalytic),VX-745,>3000nM
JAK1(JH2domain-pseudokinase),VX-745,>3000nM
JAK2(JH1domain-catalytic),VX-745,>3000nM
JAK3(JH1domain-catalytic),VX-745,>3000nM
JNK1,VX-745,>3000nM
JNK2,VX-745,>3000nM
JNK3,VX-745,>3000nM
KIT,VX-745,>3000nM
KIT(A829P),VX-745,>3000nM
KIT(D816H),VX-745,>3000nM
KIT(D816V),VX-745,>3000nM
KIT(L576P),VX-745,>3000nM
KIT(V559D),VX-745,>3000nM
"KIT(V559D,T670I)",VX-745,>3000nM
"KIT(V559D,V654A)",VX-745,>3000nM
LATS1,VX-745,>3000nM
LATS2,VX-745,>3000nM
LCK,VX-745,<3000nM
LIMK1,VX-745,>3000nM
LIMK2,VX-745,>3000nM
LKB1,VX-745,>3000nM
LOK,VX-745,<3000nM
LRRK2,VX-745,>3000nM
LRRK2(G2019S),VX-745,>3000nM
LTK,VX-745,>3000nM
LYN,VX-745,>3000nM
LZK,VX-745,>3000nM
MAK,VX-745,>3000nM
MAP3K1,VX-745,>3000nM
MAP3K15,VX-745,>3000nM
MAP3K2,VX-745,>3000nM
MAP3K3,VX-745,>3000nM
MAP3K4,VX-745,>3000nM
MAP4K2,VX-745,>3000nM
MAP4K3,VX-745,>3000nM
MAP4K4,VX-745,>3000nM
MAP4K5,VX-745,>3000nM
MAPKAPK2,VX-745,>3000nM
MAPKAPK5,VX-745,>3000nM
MARK1,VX-745,>3000nM
MARK2,VX-745,>3000nM
MARK3,VX-745,>3000nM
MARK4,VX-745,>3000nM
MAST1,VX-745,>3000nM
MEK1,VX-745,>3000nM
MEK2,VX-745,>3000nM
MEK3,VX-745,>3000nM
MEK4,VX-745,>3000nM
MEK5,VX-745,>3000nM
MEK6,VX-745,>3000nM
MELK,VX-745,>3000nM
MERTK,VX-745,>3000nM
MET,VX-745,>3000nM
MET(M1250T),VX-745,>3000nM
MET(Y1235D),VX-745,>3000nM
MINK,VX-745,>3000nM
MKK7,VX-745,>3000nM
MKNK1,VX-745,>3000nM
MKNK2,VX-745,>3000nM
MLCK,VX-745,>3000nM
MLK1,VX-745,>3000nM
MLK2,VX-745,>3000nM
MLK3,VX-745,>3000nM
MRCKA,VX-745,>3000nM
MRCKB,VX-745,>3000nM
MST1,VX-745,>3000nM
MST1R,VX-745,>3000nM
MST2,VX-745,>3000nM
MST3,VX-745,>3000nM
MST4,VX-745,>3000nM
MTOR,VX-745,>3000nM
MUSK,VX-745,>3000nM
MYLK,VX-745,>3000nM
MYLK2,VX-745,>3000nM
MYLK4,VX-745,>3000nM
MYO3A,VX-745,>3000nM
MYO3B,VX-745,>3000nM
NDR1,VX-745,>3000nM
NDR2,VX-745,>3000nM
NEK1,VX-745,>3000nM
NEK11,VX-745,>3000nM
NEK2,VX-745,>3000nM
NEK3,VX-745,>3000nM
NEK4,VX-745,>3000nM
NEK5,VX-745,>3000nM
NEK6,VX-745,>3000nM
NEK7,VX-745,>3000nM
NEK9,VX-745,>3000nM
NIM1,VX-745,>3000nM
NLK,VX-745,>3000nM
OSR1,VX-745,>3000nM
p38-alpha,VX-745,>3000nM
p38-beta,VX-745,>3000nM
p38-delta,VX-745,>3000nM
p38-gamma,VX-745,>3000nM
PAK1,VX-745,>3000nM
PAK2,VX-745,>3000nM
PAK3,VX-745,>3000nM
PAK4,VX-745,>3000nM
PAK6,VX-745,>3000nM
PAK7,VX-745,>3000nM
PCTK1,VX-745,>3000nM
PCTK2,VX-745,>3000nM
PCTK3,VX-745,>3000nM
PDGFRA,VX-745,<3000nM
PDGFRB,VX-745,<3000nM
PDPK1,VX-745,>3000nM
PFCDPK1(P.falciparum),VX-745,>3000nM
PFPK5(P.falciparum),VX-745,>3000nM
PFTAIRE2,VX-745,>3000nM
PFTK1,VX-745,>3000nM
PHKG1,VX-745,>3000nM
PHKG2,VX-745,>3000nM
PIK3C2B,VX-745,>3000nM
PIK3C2G,VX-745,>3000nM
PIK3CA,VX-745,>3000nM
PIK3CA(C420R),VX-745,>3000nM
PIK3CA(E542K),VX-745,>3000nM
PIK3CA(E545A),VX-745,>3000nM
PIK3CA(E545K),VX-745,>3000nM
PIK3CA(H1047L),VX-745,>3000nM
PIK3CA(H1047Y),VX-745,>3000nM
PIK3CA(I800L),VX-745,>3000nM
PIK3CA(M1043I),VX-745,>3000nM
PIK3CA(Q546K),VX-745,>3000nM
PIK3CB,VX-745,>3000nM
PIK3CD,VX-745,>3000nM
PIK3CG,VX-745,>3000nM
PIK4CB,VX-745,>3000nM
PIM1,VX-745,>3000nM
PIM2,VX-745,>3000nM
PIM3,VX-745,>3000nM
PIP5K1A,VX-745,>3000nM
PIP5K1C,VX-745,>3000nM
PIP5K2B,VX-745,>3000nM
PIP5K2C,VX-745,>3000nM
PKAC-alpha,VX-745,>3000nM
PKAC-beta,VX-745,>3000nM
PKMYT1,VX-745,>3000nM
PKN1,VX-745,>3000nM
PKN2,VX-745,>3000nM
PKNB(M.tuberculosis),VX-745,>3000nM
PLK1,VX-745,>3000nM
PLK2,VX-745,>3000nM
PLK3,VX-745,>3000nM
PLK4,VX-745,>3000nM
PRKCD,VX-745,>3000nM
PRKCE,VX-745,>3000nM
PRKCH,VX-745,>3000nM
PRKCI,VX-745,>3000nM
PRKCQ,VX-745,>3000nM
PRKD1,VX-745,>3000nM
PRKD2,VX-745,>3000nM
PRKD3,VX-745,>3000nM
PRKG1,VX-745,>3000nM
PRKG2,VX-745,>3000nM
PRKR,VX-745,>3000nM
PRKX,VX-745,>3000nM
PRP4,VX-745,>3000nM
PYK2,VX-745,>3000nM
QSK,VX-745,>3000nM
RAF1,VX-745,>3000nM
RET,VX-745,>3000nM
RET(M918T),VX-745,>3000nM
RET(V804L),VX-745,>3000nM
RET(V804M),VX-745,>3000nM
RIOK1,VX-745,>3000nM
RIOK2,VX-745,>3000nM
RIOK3,VX-745,>3000nM
RIPK1,VX-745,>3000nM
RIPK2,VX-745,<3000nM
RIPK4,VX-745,>3000nM
RIPK5,VX-745,>3000nM
ROCK1,VX-745,>3000nM
ROCK2,VX-745,>3000nM
ROS1,VX-745,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),VX-745,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),VX-745,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),VX-745,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),VX-745,>3000nM
RSK1(Kin.Dom.1-N-terminal),VX-745,>3000nM
RSK1(Kin.Dom.2-C-terminal),VX-745,>3000nM
RSK2(Kin.Dom.1-N-terminal),VX-745,>3000nM
RSK3(Kin.Dom.1-N-terminal),VX-745,>3000nM
RSK3(Kin.Dom.2-C-terminal),VX-745,>3000nM
RSK4(Kin.Dom.1-N-terminal),VX-745,>3000nM
RSK4(Kin.Dom.2-C-terminal),VX-745,>3000nM
S6K1,VX-745,>3000nM
SBK1,VX-745,>3000nM
SgK110,VX-745,>3000nM
SGK3,VX-745,>3000nM
SIK,VX-745,>3000nM
SIK2,VX-745,>3000nM
SLK,VX-745,>3000nM
SNARK,VX-745,>3000nM
SNRK,VX-745,>3000nM
SRC,VX-745,>3000nM
SRMS,VX-745,>3000nM
SRPK1,VX-745,>3000nM
SRPK2,VX-745,>3000nM
SRPK3,VX-745,>3000nM
STK16,VX-745,>3000nM
STK33,VX-745,>3000nM
STK35,VX-745,>3000nM
STK36,VX-745,>3000nM
STK39,VX-745,>3000nM
SYK,VX-745,>3000nM
TAK1,VX-745,>3000nM
TAOK1,VX-745,>3000nM
TAOK2,VX-745,>3000nM
TAOK3,VX-745,>3000nM
TBK1,VX-745,>3000nM
TEC,VX-745,>3000nM
TESK1,VX-745,>3000nM
TGFBR1,VX-745,>3000nM
TGFBR2,VX-745,>3000nM
TIE1,VX-745,<3000nM
TIE2,VX-745,>3000nM
TLK1,VX-745,>3000nM
TLK2,VX-745,>3000nM
TNIK,VX-745,<3000nM
TNK1,VX-745,>3000nM
TNK2,VX-745,>3000nM
TNNI3K,VX-745,>3000nM
TRKA,VX-745,>3000nM
TRKB,VX-745,>3000nM
TRKC,VX-745,>3000nM
TRPM6,VX-745,>3000nM
TSSK1B,VX-745,>3000nM
TTK,VX-745,>3000nM
TXK,VX-745,>3000nM
TYK2(JH1domain-catalytic),VX-745,>3000nM
TYK2(JH2domain-pseudokinase),VX-745,>3000nM
TYRO3,VX-745,>3000nM
ULK1,VX-745,>3000nM
ULK2,VX-745,>3000nM
ULK3,VX-745,>3000nM
VEGFR2,VX-745,<3000nM
VRK2,VX-745,>3000nM
WEE1,VX-745,>3000nM
WEE2,VX-745,>3000nM
YANK1,VX-745,>3000nM
YANK2,VX-745,>3000nM
YANK3,VX-745,>3000nM
YES,VX-745,>3000nM
YSK1,VX-745,>3000nM
YSK4,VX-745,<3000nM
ZAK,VX-745,>3000nM
ZAP70,VX-745,>3000nM
