Kinase,Compound,Predicted_Kd_Category
FAK,LY-333531,>3000nM
INSR,GSK-690693,>3000nM
TRKB,SGX-523,>3000nM
FLT3(ITD),BIBW-2992,>3000nM
RET,GDC-0879,>3000nM
ROCK1,JNJ-28312141,>3000nM
BLK,GDC-0879,>3000nM
PLK4,PHA-665752,>3000nM
ERK5,AZD-1152HQPA,>3000nM
PLK2,PHA-665752,>3000nM
"KIT(V559D,T670I)",MLN-8054,>3000nM
FLT3(N841I),GDC-0941,>3000nM
CAMK1D,ABT-869,>3000nM
CAMK1G,GSK-1838705A,>3000nM
PIK3CB,ABT-869,>3000nM
LYN,CP-690550,>3000nM
FGR,A-674563,>3000nM
PCTK2,Pazopanib,>3000nM
ACVRL1,JNJ-28312141,>3000nM
FLT3,Staurosporine,>3000nM
CDK2,A-674563,>3000nM
CDK5,GSK-1838705A,>3000nM
ABL1(Y253F)-phosphorylated,BMS-345541,>3000nM
CDK8,MLN-518,>3000nM
SBK1,AZD-6244/ARRY-886,>3000nM
PIP5K2C,PD-173955,>3000nM
BLK,MLN-8054,>3000nM
BLK,PLX-4720,>3000nM
CDKL1,R406,>3000nM
p38-gamma,R547,>3000nM
MYLK2,PKC-412,>3000nM
YES,AZD-1152HQPA,>3000nM
ERN1,SGX-523,>3000nM
HCK,MLN-518,>3000nM
NEK11,AZD-6244/ARRY-886,>3000nM
PKAC-alpha,BIBW-2992,>3000nM
NEK7,AZD-1152HQPA,>3000nM
CAMK2G,CP-690550,>3000nM
MKK7,Staurosporine,>3000nM
ULK3,PTK-787,>3000nM
CAMK4,PTK-787,>3000nM
EPHB1,AB-1010,>3000nM
CTK,R406,>3000nM
IKK-beta,PKC-412,>3000nM
TNIK,LY-317615,>3000nM
IRAK4,R406,>3000nM
PRKD1,PTK-787,>3000nM
FRK,PHA-665752,>3000nM
LKB1,AG-013736,>3000nM
MRCKB,BMS-387032/SNS-032,>3000nM
PRKCI,LY-317615,>3000nM
JAK2(JH1domain-catalytic),INCB18424,>3000nM
BRSK2,Staurosporine,>3000nM
"KIT(V559D,T670I)",TG-101348,>3000nM
MAP3K2,LY-333531,>3000nM
"EGFR(L747-T751del,Sins)",Gefitinib,>3000nM
ABL1-nonphosphorylated,Vandetanib,>3000nM
DCAMKL2,AG-013736,>3000nM
ACVR1,BI-2536,>3000nM
BRSK1,KW-2449,>3000nM
MYO3A,AZD-2171,>3000nM
ERBB2,AZD-1152HQPA,>3000nM
BLK,MLN-120B,>3000nM
CHEK2,PTK-787,>3000nM
DDR1,LY-333531,>3000nM
S6K1,R547,>3000nM
MARK1,Ki-20227,>3000nM
CDK2,GSK-690693,>3000nM
EPHB2,Pazopanib,>3000nM
ABL1(T315I)-nonphosphorylated,INCB18424,>3000nM
ERBB4,SB-203580,>3000nM
PIK4CB,MLN-120B,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),AG-013736,>3000nM
ERK5,R547,>3000nM
NDR1,Gefitinib,>3000nM
FGFR1,GW-2580,>3000nM
STK35,GW-2580,>3000nM
CDK11,AB-1010,>3000nM
FER,SGX-523,>3000nM
ERK5,Staurosporine,>3000nM
DYRK1B,Erlotinib,>3000nM
EPHA6,JNJ-28312141,>3000nM
RIPK2,CI-1033,>3000nM
JAK2(JH1domain-catalytic),Vandetanib,>3000nM
RSK2(Kin.Dom.1-N-terminal),GSK-690693,>3000nM
MEK1,CEP-701,>3000nM
SIK,R547,>3000nM
CHEK2,GSK-1838705A,>3000nM
PIK3C2G,A-674563,>3000nM
QSK,Nilotinib,>3000nM
CSNK1A1,GDC-0941,>3000nM
MST3,Nilotinib,>3000nM
LRRK2,JNJ-28312141,>3000nM
RIOK3,CI-1033,>3000nM
ABL1(F317L)-nonphosphorylated,PHA-665752,>3000nM
TGFBR1,GDC-0941,>3000nM
ANKK1,MLN-518,>3000nM
ABL1(F317L)-nonphosphorylated,Vandetanib,>3000nM
p38-alpha,Vandetanib,>3000nM
AMPK-alpha1,LY-333531,>3000nM
YANK1,AG-013736,>3000nM
ABL1(H396P)-nonphosphorylated,Imatinib,>3000nM
TXK,AB-1010,>3000nM
RIPK1,CI-1033,>3000nM
PIM2,ABT-869,>3000nM
ANKK1,AST-487,>3000nM
MAP4K4,Dasatinib,>3000nM
GRK7,JNJ-28312141,>3000nM
MINK,PHA-665752,>3000nM
ABL1(F317L)-nonphosphorylated,CHIR-265/RAF-265,>3000nM
EGFR(L858R),Ki-20227,>3000nM
EPHA7,CHIR-258/TKI-258,>3000nM
CAMK1G,AZD-2171,>3000nM
ZAP70,PHA-665752,>3000nM
FAK,KW-2449,>3000nM
ICK,Gefitinib,>3000nM
LIMK2,Gefitinib,>3000nM
MAP3K1,BIRB-796,>3000nM
JAK1(JH2domain-pseudokinase),PLX-4720,>3000nM
GSK3A,Vandetanib,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),R547,>3000nM
ADCK4,Vandetanib,>3000nM
FGFR3(G697C),Imatinib,>3000nM
PKAC-beta,PP-242,>3000nM
NEK6,PKC-412,>3000nM
"KIT(V559D,V654A)",MLN-120B,>3000nM
EPHA1,TG-101348,>3000nM
PAK4,LY-317615,>3000nM
MEK4,Ki-20227,>3000nM
SGK3,Nilotinib,>3000nM
DRAK1,GSK-690693,>3000nM
PAK3,LY-333531,>3000nM
NEK5,AC220,>3000nM
NEK4,Flavopiridol,>3000nM
FLT3(K663Q),R406,>3000nM
TNIK,CEP-701,>3000nM
SRPK3,Crizotinib,>3000nM
PIK3CA(C420R),Lapatinib,>3000nM
CSNK1G3,BMS-345541,>3000nM
CSK,Staurosporine,>3000nM
LCK,ABT-869,>3000nM
ULK1,SGX-523,>3000nM
MLK2,SGX-523,>3000nM
MLK2,GSK-690693,>3000nM
ABL1(M351T)-phosphorylated,BI-2536,>3000nM
"KIT(V559D,T670I)",BIRB-796,>3000nM
CAMK2G,AST-487,>3000nM
BMPR2,MLN-8054,>3000nM
PFTAIRE2,BMS-540215,>3000nM
PRKD1,BMS-345541,>3000nM
MAP4K3,Gefitinib,>3000nM
DAPK2,PD-173955,>3000nM
CAMK1D,PD-173955,>3000nM
ITK,GSK-690693,>3000nM
PAK2,AC220,>3000nM
PIK3CA(C420R),BMS-345541,>3000nM
CAMK2B,CEP-701,>3000nM
MAP4K3,INCB18424,>3000nM
PRKX,GDC-0941,>3000nM
STK33,Vandetanib,>3000nM
p38-delta,HKI-272,>3000nM
CIT,AST-487,>3000nM
TNK2,R547,>3000nM
PFTAIRE2,AZD-6244/ARRY-886,>3000nM
RSK1(Kin.Dom.1-N-terminal),AC220,>3000nM
HIPK2,BIBW-2992,>3000nM
CAMK2A,ABT-869,>3000nM
JNK1,INCB18424,>3000nM
MKK7,PKC-412,>3000nM
CSNK1D,HKI-272,>3000nM
PAK4,BI-2536,>3000nM
CAMK1,BIRB-796,>3000nM
RIPK1,BMS-387032/SNS-032,>3000nM
MELK,Gefitinib,>3000nM
SRPK1,R547,>3000nM
LOK,R547,>3000nM
ABL1(T315I)-phosphorylated,PTK-787,>3000nM
LCK,AT-7519,>3000nM
NEK3,AG-013736,>3000nM
PRKD3,AB-1010,>3000nM
FGFR3,GDC-0941,>3000nM
"EGFR(L858R,T790M)",R406,>3000nM
NEK2,Ki-20227,>3000nM
YANK1,PLX-4720,>3000nM
DCAMKL3,CP-690550,>3000nM
TRPM6,GW-2580,>3000nM
MEK5,SB-203580,>3000nM
NEK9,A-674563,>3000nM
NEK9,AB-1010,>3000nM
KIT(D816V),PHA-665752,>3000nM
IKK-beta,PLX-4720,>3000nM
MARK1,Erlotinib,>3000nM
CSNK1A1L,MLN-8054,>3000nM
CSNK1E,LY-333531,>3000nM
"KIT(V559D,T670I)",A-674563,>3000nM
PAK7,BIBW-2992,>3000nM
JAK1(JH1domain-catalytic),BMS-540215,>3000nM
CAMK2D,GDC-0941,>3000nM
BMPR2,SB-203580,>3000nM
PRKR,R406,>3000nM
TSSK1B,AG-013736,>3000nM
EPHB2,AG-013736,>3000nM
PRKX,AC220,>3000nM
EPHA7,TAE-684,>3000nM
IKK-beta,CI-1033,>3000nM
MAP3K4,R547,>3000nM
TYK2(JH1domain-catalytic),CI-1033,>3000nM
FES,BI-2536,>3000nM
SGK3,HKI-272,>3000nM
JNK1,TG-101348,>3000nM
CSNK1A1L,MLN-120B,>3000nM
AKT2,Imatinib,>3000nM
MLK3,AZD-6244/ARRY-886,>3000nM
ABL1(M351T)-phosphorylated,Ki-20227,>3000nM
PRKR,GSK-690693,>3000nM
ABL1-nonphosphorylated,BIBW-2992,>3000nM
CDK3,Flavopiridol,>3000nM
FGFR3,R406,>3000nM
TNK1,GDC-0879,>3000nM
ACVR1,MLN-518,>3000nM
FES,INCB18424,>3000nM
MAP4K5,AST-487,>3000nM
TRPM6,SGX-523,>3000nM
EPHB6,Dasatinib,>3000nM
DDR1,PHA-665752,>3000nM
DCAMKL3,MLN-120B,>3000nM
PKAC-beta,ABT-869,>3000nM
TAK1,Dasatinib,>3000nM
PKAC-beta,Ki-20227,>3000nM
CDKL3,Flavopiridol,>3000nM
YANK1,TAE-684,>3000nM
ASK1,BI-2536,>3000nM
MAPKAPK2,CI-1033,>3000nM
PRKG1,BMS-387032/SNS-032,>3000nM
ABL1(M351T)-phosphorylated,Vandetanib,>3000nM
MYLK2,AZD-1152HQPA,>3000nM
BMX,KW-2449,>3000nM
RIPK5,PP-242,>3000nM
TNK2,JNJ-28312141,>3000nM
MKNK2,INCB18424,>3000nM
INSRR,PTK-787,>3000nM
WEE1,SGX-523,>3000nM
BRAF(V600E),PHA-665752,>3000nM
PIP5K1C,Imatinib,>3000nM
HIPK1,JNJ-28312141,>3000nM
SLK,Ki-20227,>3000nM
KIT(L576P),GDC-0941,>3000nM
ADCK3,GDC-0941,>3000nM
SBK1,TG-101348,>3000nM
DLK,BIBW-2992,>3000nM
PIK3C2G,CEP-701,>3000nM
PRKD2,Erlotinib,>3000nM
YANK1,SB-203580,>3000nM
IKK-epsilon,KW-2449,>3000nM
BMPR2,CHIR-258/TKI-258,>3000nM
FGFR2,INCB18424,>3000nM
MEK5,GDC-0879,>3000nM
MARK2,Gefitinib,>3000nM
ABL1-nonphosphorylated,MLN-8054,>3000nM
LATS2,AST-487,>3000nM
MLK2,AB-1010,>3000nM
YANK1,GW-2580,>3000nM
ADCK4,CHIR-265/RAF-265,>3000nM
SBK1,GDC-0941,>3000nM
MST2,PLX-4720,>3000nM
EGFR(L861Q),CEP-701,>3000nM
BRAF(V600E),JNJ-28312141,>3000nM
EGFR(E746-A750del),GDC-0879,>3000nM
HIPK4,BMS-387032/SNS-032,>3000nM
CAMKK1,CP-690550,>3000nM
CDC2L2,Lapatinib,>3000nM
JNK1,GW-2580,>3000nM
MEK6,BMS-540215,>3000nM
HIPK1,AZD-1152HQPA,>3000nM
PCTK2,Lapatinib,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),TAE-684,>3000nM
TRKC,PHA-665752,>3000nM
EPHA4,SGX-523,>3000nM
ALK,MLN-8054,>3000nM
SLK,Crizotinib,>3000nM
FGFR2,R406,>3000nM
AAK1,Nilotinib,>3000nM
IRAK4,PP-242,>3000nM
PLK2,CP-690550,>3000nM
PRKCD,CEP-701,>3000nM
AKT1,Gefitinib,>3000nM
GRK4,Imatinib,>3000nM
AXL,PHA-665752,>3000nM
RSK3(Kin.Dom.2-C-terminal),LY-333531,>3000nM
SRPK3,PKC-412,>3000nM
RET(V804L),GDC-0879,>3000nM
NEK2,Staurosporine,>3000nM
PYK2,BI-2536,>3000nM
PRKCD,GSK-1838705A,>3000nM
MEK5,LY-333531,>3000nM
LYN,Erlotinib,>3000nM
ICK,AT-7519,>3000nM
ERBB3,AZD-1152HQPA,>3000nM
FLT3(K663Q),PLX-4720,>3000nM
INSRR,BMS-540215,>3000nM
MAPKAPK2,GSK-690693,>3000nM
"EGFR(L747-E749del, A750P)",SB-203580,>3000nM
ASK2,BMS-345541,>3000nM
MAST1,Pazopanib,>3000nM
DDR2,GSK-1838705A,>3000nM
TRKA,CEP-701,>3000nM
TAK1,CHIR-265/RAF-265,>3000nM
CLK2,Erlotinib,>3000nM
EPHB4,GDC-0941,>3000nM
CLK4,GSK-1838705A,>3000nM
PHKG2,PLX-4720,>3000nM
RIPK4,AT-7519,>3000nM
ERN1,Crizotinib,>3000nM
EPHA1,SGX-523,>3000nM
PRKCI,JNJ-28312141,>3000nM
ERBB2,ABT-869,>3000nM
PFPK5(P.falciparum),LY-333531,>3000nM
AKT3,R547,>3000nM
EGFR(G719C),AZD-6244/ARRY-886,>3000nM
LIMK1,GDC-0941,>3000nM
IKK-beta,PTK-787,>3000nM
PLK4,BMS-540215,>3000nM
EPHA6,Flavopiridol,>3000nM
TLK1,Erlotinib,>3000nM
PRKCH,GSK-690693,>3000nM
TYK2(JH2domain-pseudokinase),GDC-0879,>3000nM
PFTK1,BMS-345541,>3000nM
RIPK1,Vandetanib,>3000nM
IKK-epsilon,Dasatinib,>3000nM
CSNK1E,AZD-6244/ARRY-886,>3000nM
EPHA2,BIRB-796,>3000nM
AMPK-alpha1,PKC-412,>3000nM
PIP5K2C,Dasatinib,>3000nM
DMPK,BIRB-796,>3000nM
MERTK,SGX-523,>3000nM
CSNK1E,AC220,>3000nM
HCK,Dasatinib,>3000nM
FGFR3(G697C),BMS-540215,>3000nM
RIOK1,LY-317615,>3000nM
BLK,AB-1010,>3000nM
AKT3,AZD-2171,>3000nM
DLK,BIRB-796,>3000nM
EPHB2,CI-1033,>3000nM
LATS2,Ki-20227,>3000nM
ZAP70,PD-173955,>3000nM
MET,KW-2449,>3000nM
PIK3CA,INCB18424,>3000nM
ABL1(T315I)-phosphorylated,BIRB-796,>3000nM
NEK9,SGX-523,>3000nM
RSK1(Kin.Dom.2-C-terminal),BMS-387032/SNS-032,>3000nM
EPHB2,Nilotinib,>3000nM
PIK3CA(H1047L),JNJ-28312141,>3000nM
EPHA3,Nilotinib,>3000nM
AKT2,LY-333531,>3000nM
JNK2,GDC-0879,>3000nM
CSNK2A2,PHA-665752,>3000nM
PIP5K1C,HKI-272,>3000nM
NEK9,PLX-4720,>3000nM
STK39,A-674563,>3000nM
SGK3,MLN-120B,>3000nM
FLT4,CEP-701,>3000nM
PIP5K2C,AZD-6244/ARRY-886,>3000nM
ERN1,PKC-412,>3000nM
RIPK5,BIBW-2992,>3000nM
PIK3CB,GSK-690693,>3000nM
CSNK2A2,JNJ-28312141,>3000nM
TTK,Lapatinib,>3000nM
WEE2,PHA-665752,>3000nM
